gesture,filename,hand,lm0_x,lm0_y,lm0_z,lm1_x,lm1_y,lm1_z,lm2_x,lm2_y,lm2_z,lm3_x,lm3_y,lm3_z,lm4_x,lm4_y,lm4_z,lm5_x,lm5_y,lm5_z,lm6_x,lm6_y,lm6_z,lm7_x,lm7_y,lm7_z,lm8_x,lm8_y,lm8_z,lm9_x,lm9_y,lm9_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z
D,D_sample_548.jpg,Right,0.40667456,0.94357949,0.00000049,0.53977978,0.86371070,-0.03188259,0.62706733,0.75124538,-0.07336900,0.69237036,0.67604458,-0.12644155,0.65338695,0.60667086,-0.18204363,0.47876233,0.49973834,-0.08125190,0.44756150,0.26716751,-0.15338102,0.45117337,0.13771486,-0.20415586,0.44618776,0.03204697,-0.24332526,0.40547627,0.52864730,-0.11897069,0.45252097,0.39199463,-0.23151526,0.58030778,0.46942419,-0.28622806,0.65404499,0.55658436,-0.30906114,0.34679613,0.58653045,-0.15937850,0.40052706,0.44882578,-0.26258516,0.53836370,0.51635635,-0.28988269,0.62432432,0.59507549,-0.29087421,0.30536091,0.65782458,-0.20268741,0.35868311,0.54620814,-0.28463122,0.46902657,0.56053734,-0.30952340,0.55350727,0.59838760,-0.31636804
D,D_sample_549.jpg,Right,0.58936697,0.80304271,0.00000015,0.65222293,0.73017204,-0.06759507,0.65858185,0.65243292,-0.09826471,0.56088895,0.61864525,-0.12267861,0.46425754,0.60988045,-0.14813253,0.59171355,0.51015615,-0.06487170,0.60465604,0.38830179,-0.10388071,0.60620070,0.31921884,-0.13347551,0.60307020,0.25325018,-0.15910695,0.50043082,0.52295071,-0.05896349,0.44058764,0.44461754,-0.12354851,0.45042196,0.54285246,-0.14962654,0.47546357,0.60414201,-0.15702562,0.43261486,0.55557328,-0.05932319,0.36092734,0.49522603,-0.11575301,0.39122891,0.57389003,-0.11831851,0.42613411,0.62369227,-0.10905268,0.38357165,0.61112708,-0.06513673,0.31709412,0.55676466,-0.09469122,0.34681010,0.59493226,-0.08687519,0.38971597,0.63324904,-0.07646355
D,D_sample_551.jpg,Right,0.59767306,0.83339751,0.00000049,0.69383979,0.73512381,-0.05664992,0.73071641,0.58249140,-0.09214890,0.72602928,0.47216862,-0.13078295,0.64514613,0.41902807,-0.17457645,0.57086802,0.42434564,-0.07478993,0.53764689,0.25153682,-0.13395241,0.52914721,0.14487576,-0.18369129,0.51816541,0.05533987,-0.22648828,0.49666214,0.46487901,-0.09581845,0.44098836,0.30973059,-0.19536273,0.51790684,0.35961992,-0.25889495,0.58276796,0.43333554,-0.29156652,0.43579790,0.53350276,-0.12062587,0.35573766,0.39348447,-0.20545687,0.44740796,0.41161099,-0.24425803,0.53122509,0.46679899,-0.26048815,0.38111120,0.61741710,-0.15095128,0.32832336,0.51515579,-0.21916492,0.39352018,0.49209216,-0.25548694,0.46660200,0.50287747,-0.27826035
D,D_sample_553.jpg,Right,0.44238418,0.89838445,0.00000045,0.55689508,0.85524416,-0.11209572,0.59143823,0.75049472,-0.18160263,0.48583364,0.66506243,-0.24224390,0.38032597,0.60284275,-0.30156979,0.54584157,0.50236928,-0.12093549,0.55056065,0.30400538,-0.20589961,0.53090161,0.17301616,-0.25678965,0.51674300,0.06424531,-0.29255909,0.42620835,0.51303029,-0.11762115,0.38144296,0.34381467,-0.24497750,0.36991423,0.47021863,-0.28366476,0.38708320,0.57671714,-0.27716157,0.32750472,0.56082380,-0.12376398,0.27145272,0.46335989,-0.25243896,0.29175228,0.60072756,-0.24517553,0.32315779,0.69317371,-0.20329258,0.24733353,0.63664758,-0.13761538,0.19055137,0.56976765,-0.23158649,0.22530639,0.65918982,-0.22114180,0.27177987,0.72587442,-0.18812324
D,D_sample_554.jpg,Right,0.49117041,0.83027768,0.00000004,0.57747662,0.76899159,-0.02617981,0.63191575,0.67578983,-0.05502997,0.64427084,0.60614693,-0.08955663,0.57183897,0.58314776,-0.12588128,0.55877090,0.50499111,-0.05465561,0.56810564,0.36038625,-0.09871583,0.57695162,0.27250034,-0.13502856,0.57351446,0.19262415,-0.16519609,0.49596953,0.52862948,-0.07500549,0.50275028,0.46492326,-0.13767818,0.54811323,0.55812740,-0.15928094,0.56262624,0.61869973,-0.16648099,0.43941358,0.57600003,-0.09644359,0.45311785,0.50962085,-0.14937876,0.51191920,0.58366221,-0.14230110,0.53081214,0.63852972,-0.12919027,0.38873699,0.63828290,-0.12159960,0.41397324,0.57504737,-0.16081032,0.47080421,0.61522967,-0.15445517,0.49865505,0.66043591,-0.14377183
D,D_sample_555.jpg,Right,0.56976086,0.87167197,0.00000012,0.63702953,0.76726294,-0.04206095,0.64974725,0.65448368,-0.06242247,0.54746413,0.59417236,-0.07975223,0.44775775,0.58179390,-0.09481489,0.55655789,0.48084962,-0.03128868,0.53070569,0.33185422,-0.05828180,0.51530689,0.24404454,-0.09203207,0.49211183,0.16277921,-0.12758328,0.47077447,0.51427448,-0.03837111,0.42880410,0.40496266,-0.07598537,0.47741216,0.52015918,-0.09749047,0.50994867,0.58298033,-0.11103537,0.40704381,0.57123685,-0.04968712,0.35201174,0.47007865,-0.08354527,0.41500968,0.55758590,-0.07967312,0.45748734,0.61795813,-0.07517618,0.36951512,0.65771288,-0.06622527,0.32512385,0.58292770,-0.09048251,0.38600475,0.62404990,-0.08308292,0.43837681,0.66506386,-0.07761727
D,D_sample_556.jpg,Right,0.52488685,0.83344471,0.00000001,0.58481407,0.78514874,-0.09502892,0.58285892,0.69827557,-0.14267449,0.48614323,0.63404000,-0.18422309,0.39569968,0.58806449,-0.22431147,0.58766353,0.47629625,-0.07590280,0.59688008,0.31043780,-0.12923834,0.58495140,0.20753415,-0.16972931,0.57799518,0.11675200,-0.20131712,0.49472833,0.47677332,-0.06471015,0.45573327,0.36105782,-0.15519133,0.42006162,0.46344945,-0.19648033,0.42433292,0.54441887,-0.20481980,0.41148210,0.49883759,-0.06229211,0.36777863,0.39132005,-0.14402838,0.34485117,0.47737631,-0.15640783,0.35221529,0.55755216,-0.14328857,0.34917843,0.54404843,-0.06776254,0.29077727,0.46015656,-0.12131366,0.28823739,0.50569379,-0.12224751,0.31097007,0.56628346,-0.10892460
D,D_sample_557.jpg,Right,0.53840268,0.82657176,0.00000030,0.66475672,0.74666488,-0.06547135,0.75429368,0.67404079,-0.10838190,0.66475946,0.60175723,-0.14907807,0.54583871,0.58596063,-0.19005439,0.65730059,0.46143979,-0.05685913,0.66520697,0.32117695,-0.09798259,0.66209686,0.23809071,-0.13231166,0.64923060,0.16165075,-0.16233969,0.54547185,0.46450657,-0.05975251,0.54094023,0.37935609,-0.11805510,0.56378096,0.51079094,-0.13655841,0.57887059,0.57723862,-0.14150943,0.45606148,0.49005598,-0.06918532,0.43560329,0.40574911,-0.12345694,0.47776449,0.52041692,-0.10689805,0.49399799,0.58427638,-0.08715904,0.36805508,0.53398919,-0.08564708,0.34855905,0.45246142,-0.11583798,0.39351994,0.52462506,-0.09148867,0.42015463,0.57867384,-0.07004692
D,D_sample_558.jpg,Right,0.51265275,0.92410427,0.00000019,0.64149845,0.79103708,-0.06007480,0.69122291,0.66056025,-0.07725987,0.58338654,0.56233972,-0.08944812,0.45219320,0.55260241,-0.09982104,0.57003313,0.47092184,-0.01392723,0.56157124,0.29051107,-0.04164399,0.55852896,0.19016105,-0.08078779,0.54729944,0.09696165,-0.11910667,0.45176366,0.48674065,-0.01199603,0.40915728,0.34775025,-0.05731742,0.43644261,0.46942806,-0.08666019,0.45884472,0.55228925,-0.10011216,0.36290592,0.52928132,-0.01757826,0.30377895,0.38902980,-0.05287879,0.34919673,0.48992643,-0.05123442,0.38399988,0.58069444,-0.04363469,0.28986424,0.61197919,-0.03074488,0.24265286,0.49862996,-0.05217820,0.28583640,0.53942239,-0.04171737,0.33274496,0.60322678,-0.03122365
D,D_sample_559.jpg,Right,0.51719689,0.82826960,0.00000008,0.63192642,0.73454726,-0.02675482,0.68355161,0.60509282,-0.03619383,0.62240708,0.51420826,-0.04942793,0.51427847,0.52197468,-0.06326209,0.60009527,0.45991969,0.00344503,0.58856881,0.32793653,-0.01494776,0.57713997,0.25133052,-0.03526473,0.56270897,0.18573135,-0.05749625,0.50997573,0.48360503,-0.01158356,0.49090987,0.37788934,-0.05717184,0.51135290,0.48134890,-0.08088183,0.52454334,0.55129743,-0.08800825,0.43756443,0.52972889,-0.03019927,0.40683058,0.44454303,-0.08293379,0.45656803,0.54128808,-0.08854754,0.48101705,0.60686612,-0.07956979,0.37208983,0.59080523,-0.05124605,0.36075383,0.51663613,-0.08676636,0.40171102,0.57617015,-0.08220273,0.42539927,0.62944299,-0.07332547
D,D_sample_56.jpg,Right,0.51236403,0.88905543,0.00000022,0.64544547,0.79215097,-0.06191043,0.72485709,0.64494562,-0.08586976,0.69256651,0.52393907,-0.10987581,0.57493967,0.54748636,-0.13556059,0.55896521,0.45834005,-0.03749641,0.53026259,0.29453391,-0.06931364,0.50478125,0.19862917,-0.10153180,0.48200586,0.10997590,-0.13550596,0.46226424,0.48089582,-0.04458109,0.40524989,0.35081401,-0.11177352,0.44889861,0.44209388,-0.14739288,0.48636198,0.52266079,-0.16303979,0.38374567,0.52731746,-0.05744534,0.31571102,0.41461003,-0.11859806,0.38132495,0.48898488,-0.13205491,0.42932737,0.56744146,-0.13053671,0.31111687,0.58647299,-0.07769895,0.25873697,0.48021090,-0.11901683,0.30910712,0.51253968,-0.12783855,0.35658026,0.56701469,-0.13092564
D,D_sample_561.jpg,Right,0.52239698,0.91106766,0.00000012,0.61472684,0.83947283,-0.06381449,0.66676468,0.73523474,-0.09675679,0.61355227,0.65359277,-0.12752652,0.52364194,0.60893959,-0.15875340,0.58873320,0.54380125,-0.05499383,0.56865859,0.38525429,-0.09699988,0.54948181,0.28681880,-0.13193944,0.53054982,0.20351061,-0.16116105,0.49807820,0.55044526,-0.05867013,0.46122566,0.39857465,-0.12311362,0.47622564,0.47572541,-0.15540184,0.49651980,0.54989439,-0.16702200,0.42269105,0.58474773,-0.06797612,0.38024348,0.45131147,-0.12685242,0.40654695,0.51416326,-0.13392234,0.42656377,0.58738667,-0.12629260,0.35425445,0.63783020,-0.08381685,0.32376003,0.52105600,-0.12373012,0.34656531,0.54219955,-0.12458992,0.36509919,0.58825999,-0.11901314
D,D_sample_562.jpg,Right,0.46950787,0.91980016,0.00000036,0.57710677,0.85236335,-0.06141906,0.62591654,0.72552764,-0.10095364,0.62058336,0.62400877,-0.14326632,0.54371238,0.54680645,-0.18621303,0.55389529,0.46824855,-0.05722153,0.55536759,0.27757686,-0.10817583,0.56836700,0.15578830,-0.14913931,0.56950748,0.05495524,-0.18289991,0.46186453,0.48293298,-0.07069431,0.42393237,0.30993766,-0.15362641,0.48269856,0.39636403,-0.19287877,0.52302969,0.49027336,-0.20572102,0.38195854,0.53075510,-0.09026921,0.34342653,0.37056822,-0.16887516,0.42436963,0.44295481,-0.18061154,0.47177306,0.53345168,-0.17226371,0.30948907,0.59908962,-0.11634012,0.30083603,0.46939057,-0.17794806,0.36196741,0.49890533,-0.18754789,0.40424746,0.56042910,-0.18421268
D,D_sample_563.jpg,Right,0.53193611,0.78588659,-0.00000003,0.63144684,0.71038806,-0.06547930,0.68462294,0.61343318,-0.10594298,0.63629419,0.53641510,-0.14375335,0.53929299,0.50976884,-0.18038926,0.56467909,0.40515953,-0.05337226,0.49771690,0.25857615,-0.10875233,0.44977754,0.17332777,-0.15654564,0.40432966,0.10337022,-0.19387384,0.47469258,0.43904579,-0.05571219,0.41824740,0.33523035,-0.13226621,0.44045109,0.45018348,-0.16533792,0.47033897,0.52429646,-0.17595847,0.40177760,0.49129215,-0.06526165,0.33648399,0.39233279,-0.13947599,0.37700576,0.49170819,-0.13546912,0.42366982,0.57225060,-0.11747379,0.34794044,0.56150192,-0.08097185,0.29458016,0.48413619,-0.13403742,0.33515769,0.54238296,-0.12738262,0.38694873,0.59713084,-0.11279908
D,D_sample_565.jpg,Right,0.50640839,0.88756055,0.00000008,0.48073071,0.82293177,-0.08882824,0.41500610,0.72670817,-0.10787998,0.32611573,0.65841305,-0.11241674,0.28654903,0.59933650,-0.11010928,0.52400404,0.59365231,-0.04032056,0.51067042,0.45805705,-0.05631093,0.49464300,0.37809205,-0.06967802,0.48547176,0.30763900,-0.08097780,0.46886033,0.59918576,-0.00668646,0.41778523,0.49017289,-0.05041850,0.35852966,0.49937522,-0.08126634,0.32904810,0.53333127,-0.08760350,0.41996652,0.61693424,0.01838118,0.36474967,0.53624660,-0.03027370,0.33404580,0.56140441,-0.06204841,0.32799685,0.59932834,-0.06631287,0.38778883,0.64744282,0.03709676,0.33376130,0.60403562,-0.00744538,0.32300961,0.62832212,-0.03042149,0.33424598,0.66569865,-0.03315241
D,D_sample_567.jpg,Right,0.30874419,0.89993507,0.00000060,0.53671348,0.81277132,-0.00982863,0.69761884,0.70317185,-0.04293899,0.79990822,0.61699235,-0.08681875,0.75360328,0.58836663,-0.13318796,0.55269426,0.44631088,-0.06598695,0.52206099,0.23915645,-0.13585413,0.51915205,0.12256932,-0.19416425,0.50981098,0.01593712,-0.23588218,0.46246326,0.46879920,-0.10860086,0.52428287,0.36951035,-0.18855399,0.65211529,0.48229247,-0.22607867,0.71514100,0.58850658,-0.24368256,0.38436919,0.53574824,-0.15150952,0.44732678,0.44203493,-0.22869341,0.57673883,0.53281927,-0.24513836,0.65565169,0.61838913,-0.24144585,0.33136776,0.61922389,-0.19596101,0.39578718,0.52130663,-0.25048709,0.50100148,0.56101614,-0.25397253,0.57425845,0.62013638,-0.24632955
D,D_sample_569.jpg,Right,0.50805241,0.93088543,-0.00000003,0.59917438,0.88262868,-0.05178774,0.65215492,0.81625479,-0.09632264,0.63055187,0.77280760,-0.14227751,0.55715138,0.74109590,-0.18815500,0.63037753,0.58766490,-0.07076786,0.62552053,0.41985318,-0.12400416,0.61689377,0.32763994,-0.16599737,0.60155696,0.24488252,-0.19950689,0.53541785,0.59414119,-0.08392826,0.52330184,0.47573292,-0.15508319,0.53930795,0.58940244,-0.18163499,0.55442601,0.66691190,-0.19083488,0.45479503,0.62086987,-0.10154692,0.43167487,0.50631684,-0.16063143,0.46621495,0.61181337,-0.14961889,0.48789647,0.69154721,-0.13231564,0.38356322,0.66539949,-0.12549059,0.35530752,0.55945235,-0.16337243,0.38664725,0.62090290,-0.14939059,0.41592395,0.67941570,-0.13370657
D,D_sample_57.jpg,Right,0.55808902,0.83152711,0.00000012,0.63697970,0.77438819,-0.04512929,0.68029702,0.69422883,-0.07668421,0.62233227,0.64641446,-0.10795426,0.53947628,0.62687349,-0.13938180,0.60392809,0.50245494,-0.03599844,0.56812692,0.37704957,-0.07603711,0.53736019,0.30003190,-0.11108634,0.50426894,0.23533902,-0.14019506,0.52743524,0.52151388,-0.04523673,0.50356209,0.42083216,-0.10611738,0.52611917,0.51420462,-0.13373196,0.54507774,0.58172375,-0.14218713,0.46331549,0.56208968,-0.05911846,0.42732888,0.46738636,-0.11841070,0.46268839,0.55321878,-0.11243936,0.48819327,0.61816871,-0.09599082,0.41117990,0.62317055,-0.07725525,0.37586126,0.54809821,-0.11997908,0.41177982,0.60481977,-0.10869056,0.44249028,0.65443641,-0.09252833
D,D_sample_570.jpg,Right,0.36793134,0.73362947,-0.00000007,0.49202457,0.70055819,-0.03531973,0.58448261,0.56484681,-0.03238013,0.53903067,0.43960476,-0.02648245,0.41730952,0.42509946,-0.01582306,0.54088718,0.41845769,-0.00863243,0.55268264,0.28971261,-0.02961571,0.54146749,0.22037035,-0.04963178,0.53167963,0.14360124,-0.07266119,0.44981101,0.42374921,-0.01781928,0.45553800,0.37226713,-0.04619843,0.45330039,0.48833317,-0.05399472,0.46745986,0.51469111,-0.05811018,0.37255877,0.44760892,-0.03371293,0.36910281,0.41108608,-0.07974402,0.38804808,0.52467650,-0.07306601,0.40333748,0.54578638,-0.06303904,0.29865846,0.48105115,-0.05361396,0.31192130,0.44084644,-0.08518010,0.33026439,0.51765716,-0.07154022,0.33346504,0.53955215,-0.06079228
D,D_sample_571.jpg,Right,0.42662627,0.88849056,0.00000013,0.52468550,0.85725766,-0.06607310,0.59523588,0.77671868,-0.09979136,0.54510897,0.67219228,-0.13121849,0.48603499,0.60001343,-0.16217375,0.59441674,0.56588376,-0.05089222,0.64137173,0.42507526,-0.09152517,0.65457195,0.33209026,-0.12672526,0.66506588,0.25844011,-0.15571745,0.50495088,0.54600394,-0.05375857,0.50669539,0.39730853,-0.11492025,0.49541283,0.45222843,-0.15245286,0.49501008,0.52036589,-0.16967492,0.42599094,0.56201231,-0.06278281,0.41389313,0.43468523,-0.12029678,0.42163831,0.49077797,-0.13554408,0.42574191,0.56178415,-0.13524780,0.35055724,0.60369217,-0.07826688,0.34019724,0.49635977,-0.11678552,0.35311744,0.52055192,-0.12179376,0.36638820,0.57041353,-0.11988895
D,D_sample_572.jpg,Right,0.43470562,0.92475748,-0.00000015,0.55320585,0.84244859,-0.01945327,0.60762024,0.74843395,-0.04492540,0.61229157,0.65073526,-0.07616746,0.52097094,0.58610934,-0.10846480,0.57726240,0.52425498,-0.01742785,0.58543277,0.36479515,-0.05831567,0.58812165,0.27212113,-0.10116943,0.58380061,0.19028866,-0.13968889,0.48945868,0.52508265,-0.03966416,0.48595172,0.36425894,-0.09372089,0.48593998,0.48274201,-0.11220029,0.50349104,0.55097699,-0.11908828,0.40629661,0.55620700,-0.06377900,0.38878474,0.42684302,-0.10936472,0.41682652,0.54032397,-0.08301740,0.43483645,0.63578159,-0.05882077,0.32745847,0.62685114,-0.09176017,0.31222674,0.50629002,-0.12321959,0.34460750,0.57397914,-0.09779724,0.37118244,0.65382773,-0.07579233
D,D_sample_573.jpg,Right,0.51662993,0.88676447,0.00000001,0.62934721,0.80505675,-0.04785442,0.70066494,0.67333508,-0.07401495,0.66072214,0.57254910,-0.10046799,0.55030549,0.59263802,-0.12808089,0.56397742,0.46484706,-0.03784867,0.53052980,0.31096441,-0.07073406,0.51308674,0.21807566,-0.09820255,0.48595458,0.13411060,-0.12638624,0.47790298,0.48909447,-0.05007385,0.44463581,0.37308779,-0.11183193,0.49608031,0.49684545,-0.13081418,0.51969630,0.57229060,-0.13125671,0.40852654,0.53858507,-0.06594530,0.35634154,0.44417045,-0.12888698,0.42932960,0.54888189,-0.11571081,0.46309108,0.62045902,-0.09209741,0.34151232,0.60888976,-0.08668058,0.29565966,0.51089245,-0.13146695,0.35720658,0.57394165,-0.11588144,0.39657837,0.63305712,-0.09603876
D,D_sample_574.jpg,Right,0.48116443,0.89806628,-0.00000014,0.58783430,0.75973356,-0.04811329,0.64453852,0.63279235,-0.06671450,0.58846998,0.51635569,-0.08109603,0.47465274,0.48105565,-0.09074201,0.57530928,0.46035960,-0.03221386,0.58403027,0.29102972,-0.07927880,0.57890844,0.19160938,-0.12162776,0.56746101,0.09925729,-0.15700465,0.46993726,0.47978896,-0.03984885,0.44347718,0.35887665,-0.09835408,0.46902990,0.51600474,-0.11356819,0.48616588,0.59348649,-0.11446911,0.37534317,0.52106512,-0.05379488,0.33741963,0.41024151,-0.10846119,0.39479131,0.54156965,-0.08269409,0.41722980,0.62243634,-0.05460326,0.29048121,0.59481382,-0.07436142,0.25157911,0.48626199,-0.10622858,0.30912197,0.55781245,-0.07466652,0.33410931,0.62419605,-0.04578295
D,D_sample_577.jpg,Right,0.55707133,0.79204071,0.00000029,0.60785770,0.74991834,-0.06261867,0.63226855,0.68433988,-0.10780119,0.62506860,0.63027781,-0.15148835,0.58301598,0.58078146,-0.19411133,0.57752758,0.48734036,-0.07427341,0.55910802,0.34872729,-0.11716527,0.54765332,0.26294252,-0.14607796,0.53156626,0.19241273,-0.16838184,0.51384997,0.50698793,-0.07431471,0.50429642,0.41418722,-0.14141238,0.53951114,0.50231767,-0.16360565,0.56456500,0.56808341,-0.16667582,0.46034452,0.54145867,-0.07895714,0.43612981,0.44350231,-0.13459234,0.47660500,0.50881374,-0.12835765,0.50209326,0.57398021,-0.11318087,0.41322076,0.59034443,-0.09021297,0.38000470,0.50250429,-0.12900607,0.41493958,0.53144675,-0.12505931,0.44402191,0.57645905,-0.11513688
D,D_sample_579.jpg,Right,0.48637480,0.87625068,-0.00000005,0.62278843,0.78798974,-0.04354439,0.71334499,0.62910819,-0.05892792,0.71423835,0.48551470,-0.07562625,0.62772846,0.41728246,-0.09135567,0.63828802,0.47128761,-0.03331220,0.64037031,0.28921285,-0.07732097,0.65127790,0.18883574,-0.10838361,0.65371305,0.09206894,-0.13614373,0.54152209,0.48727804,-0.04767811,0.54487580,0.38062730,-0.12731721,0.57520080,0.52634954,-0.14930493,0.58265126,0.61052692,-0.14740449,0.45015743,0.53034502,-0.06737988,0.45909423,0.46797815,-0.15636075,0.50757211,0.60474539,-0.15013339,0.52053338,0.67057115,-0.12423706,0.36092982,0.58791965,-0.09050594,0.38571790,0.54359925,-0.15286127,0.43192124,0.63563174,-0.14520867,0.44583991,0.68773514,-0.12773505
D,D_sample_580.jpg,Right,0.50620997,0.91303921,0.00000024,0.61286175,0.85617340,-0.06694168,0.70538747,0.78929502,-0.12394498,0.70967764,0.73903292,-0.18188561,0.61109972,0.72284251,-0.24132802,0.60663098,0.52782863,-0.08242282,0.59217691,0.38064966,-0.15183274,0.58434951,0.28996402,-0.20681080,0.56407142,0.20814422,-0.25043592,0.49586710,0.55177307,-0.09810838,0.48537499,0.45064187,-0.19198759,0.52731311,0.59999669,-0.22360766,0.56112075,0.68014401,-0.23098533,0.39957348,0.59973037,-0.12029160,0.36795485,0.49784312,-0.20523977,0.42875683,0.62579072,-0.18788035,0.47334814,0.71043450,-0.16110243,0.31593949,0.67220587,-0.14973699,0.28135228,0.59216344,-0.20607084,0.33881855,0.67093676,-0.18753046,0.39278674,0.73374504,-0.16555737
D,D_sample_59.jpg,Right,0.50487685,0.85824060,0.00000014,0.57362348,0.73590350,-0.06115063,0.58059275,0.58726627,-0.06787103,0.48802695,0.50142962,-0.07087006,0.39442495,0.48711231,-0.06922957,0.57794785,0.47429109,0.01744465,0.54712558,0.32839862,0.00214283,0.50794911,0.24052238,-0.01749207,0.48640618,0.17679107,-0.03609537,0.48059767,0.48989314,0.02572830,0.40817755,0.37400073,-0.02863138,0.39105898,0.42574459,-0.07165666,0.40321574,0.48853895,-0.08588398,0.40269202,0.52492112,0.02501997,0.33417207,0.43030107,-0.04413051,0.34530404,0.48639971,-0.08406721,0.37455368,0.56057388,-0.08882511,0.34767103,0.57420796,0.01986404,0.29872000,0.49101195,-0.03805334,0.30658540,0.51712495,-0.06359246,0.33706605,0.57456017,-0.06819501
D,D_sample_6.jpg,Right,0.48743623,0.90048027,0.00000031,0.58742487,0.79778540,-0.07456747,0.62770224,0.66071075,-0.10920653,0.57378352,0.54847175,-0.14300922,0.47246331,0.49278903,-0.17669638,0.60585588,0.47453567,-0.04407674,0.63731772,0.29615587,-0.07886808,0.64364004,0.18529394,-0.11124755,0.64809048,0.09664822,-0.14171740,0.49362496,0.46929368,-0.04743859,0.46581787,0.30495515,-0.11939863,0.45822734,0.39193872,-0.16351189,0.47056830,0.47692439,-0.18116653,0.39670050,0.50179040,-0.05780393,0.35104901,0.35593969,-0.12233339,0.37471598,0.41493836,-0.15155603,0.39750868,0.50452238,-0.15821469,0.31137058,0.56389791,-0.07564960,0.26474303,0.43852425,-0.11937329,0.28898555,0.44239655,-0.13740239,0.32343608,0.49673840,-0.14497793
D,D_sample_63.jpg,Right,0.53734708,0.81218415,0.00000009,0.60137939,0.70559305,-0.04418661,0.60252613,0.57347876,-0.04477157,0.50693929,0.49711719,-0.04093296,0.41928002,0.48845607,-0.03131036,0.57551354,0.51254314,0.00106959,0.55967349,0.38266152,-0.01371017,0.54588675,0.31112701,-0.02331496,0.53110677,0.24600360,-0.03396318,0.51041591,0.54482388,-0.00007376,0.47343019,0.48551342,-0.03362841,0.49950999,0.54652250,-0.04911556,0.51555181,0.56549537,-0.05153009,0.45491278,0.58861774,-0.00864432,0.42288366,0.55970693,-0.06928788,0.47327450,0.63587409,-0.08370604,0.49708006,0.65032923,-0.07604505,0.40526485,0.64061862,-0.01945372,0.39029706,0.59529716,-0.06419154,0.42927998,0.64601713,-0.06270871,0.44195974,0.67213714,-0.05208579
D,D_sample_64.jpg,Right,0.46640614,0.85988224,0.00000023,0.55562305,0.80216932,-0.06015502,0.61789155,0.73291582,-0.10852095,0.61402100,0.66727769,-0.15716894,0.53113550,0.64679307,-0.20604442,0.53592277,0.54009312,-0.06914043,0.52773231,0.40621555,-0.11732621,0.52535641,0.32097018,-0.15178470,0.51120579,0.25169793,-0.17904876,0.45315549,0.55957508,-0.07309119,0.44113797,0.49041110,-0.13787670,0.46001595,0.60133469,-0.15112768,0.47846866,0.64874488,-0.15003943,0.38678250,0.59284621,-0.08270191,0.35838187,0.51758033,-0.13788092,0.39791188,0.60660911,-0.11799635,0.42283043,0.66160703,-0.09528355,0.32735801,0.63704526,-0.09962003,0.29567814,0.56467170,-0.13376513,0.33343261,0.61485916,-0.11791756,0.36684602,0.65965247,-0.10119845
